gesture,sequence,frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
HELLO,0,0,0.34404996037483215,0.7141032814979553,3.9426797115993395e-07,0.38394781947135925,0.660570502281189,-0.014022590592503548,0.41406163573265076,0.5931706428527832,-0.029415542259812355,0.4444456696510315,0.5554473996162415,-0.0472523495554924,0.46977880597114563,0.545106053352356,-0.06613188236951828,0.365604430437088,0.4591194689273834,-0.018092144280672073,0.36462125182151794,0.366216778755188,-0.037073709070682526,0.3686026334762573,0.3113822042942047,-0.05233299359679222,0.3746015429496765,0.25849491357803345,-0.0647793859243393,0.34300586581230164,0.4624519348144531,-0.029352538287639618,0.32327592372894287,0.3536921739578247,-0.048300761729478836,0.3198550343513489,0.27905356884002686,-0.06480853259563446,0.31734251976013184,0.21434319019317627,-0.07743746042251587,0.32655999064445496,0.49273064732551575,-0.042740970849990845,0.2882668077945709,0.4034600555896759,-0.061279844492673874,0.2706765830516815,0.3409108817577362,-0.07598976790904999,0.2578326165676117,0.2827497720718384,-0.08684245496988297,0.31864064931869507,0.5443164706230164,-0.0579349659383297,0.27931177616119385,0.49796849489212036,-0.07630301266908646,0.2557653486728668,0.46049433946609497,-0.08724076300859451,0.23490296304225922,0.41973263025283813,-0.095258429646492
HELLO,0,1,0.3444880545139313,0.7135037779808044,3.992821291376458e-07,0.38454678654670715,0.65971440076828,-0.013719098642468452,0.4146237373352051,0.5920534729957581,-0.029018476605415344,0.44460463523864746,0.5545759797096252,-0.046802617609500885,0.47102224826812744,0.5430906414985657,-0.06562168896198273,0.3665200471878052,0.4585615396499634,-0.01780754141509533,0.3650323748588562,0.36618199944496155,-0.03695201128721237,0.3688795566558838,0.3113343119621277,-0.052318472415208817,0.3747967779636383,0.2581697106361389,-0.06479625403881073,0.3435699939727783,0.46206939220428467,-0.02926483005285263,0.323231965303421,0.35318711400032043,-0.04837501794099808,0.3197467029094696,0.2785142958164215,-0.06491643935441971,0.3171555995941162,0.213512122631073,-0.07744150608778,0.3268745541572571,0.4922756552696228,-0.0428234338760376,0.28820157051086426,0.4037303924560547,-0.06170840933918953,0.27062565088272095,0.3418612480163574,-0.07627654820680618,0.25769519805908203,0.28396180272102356,-0.08679865300655365,0.31897589564323425,0.5438136458396912,-0.05813547968864441,0.2796185612678528,0.49742400646209717,-0.07666749507188797,0.2561575174331665,0.4605804681777954,-0.08730769902467728,0.235198974609375,0.4203118085861206,-0.09493058174848557
HELLO,0,2,0.3459945321083069,0.7118479609489441,4.006247706911381e-07,0.3856210708618164,0.6584204435348511,-0.0148972999304533,0.4152173399925232,0.590747594833374,-0.030437026172876358,0.4442557990550995,0.5523338913917542,-0.04816754534840584,0.47035616636276245,0.5422720909118652,-0.06680049747228622,0.3673161268234253,0.4575633108615875,-0.01874617673456669,0.3665458559989929,0.3668234646320343,-0.0381050705909729,0.3706871569156647,0.31152957677841187,-0.05365130677819252,0.37661686539649963,0.25804054737091064,-0.06618006527423859,0.3444959819316864,0.46067366003990173,-0.02950410544872284,0.3242264986038208,0.3517935872077942,-0.0488755889236927,0.32073312997817993,0.2768862843513489,-0.06526326388120651,0.3176156282424927,0.21148836612701416,-0.07746277749538422,0.3279916048049927,0.49084335565567017,-0.04241994023323059,0.2892951965332031,0.40245217084884644,-0.06147569790482521,0.27176564931869507,0.3397274613380432,-0.07586962729692459,0.25874435901641846,0.2810656428337097,-0.08605775237083435,0.3201732039451599,0.542389452457428,-0.05720328539609909,0.2803870439529419,0.4958770275115967,-0.07569035142660141,0.2569805383682251,0.4588233232498169,-0.08612509071826935,0.236194908618927,0.4188521206378937,-0.09345685690641403
HELLO,0,3,0.34540438652038574,0.7127534747123718,4.069007388807222e-07,0.38558387756347656,0.6580486297607422,-0.015199629589915276,0.41640186309814453,0.5915438532829285,-0.03146446868777275,0.44545596837997437,0.5535801649093628,-0.04999753087759018,0.46987807750701904,0.5451135635375977,-0.06944435834884644,0.36732783913612366,0.4574047923088074,-0.018560471013188362,0.3661867380142212,0.3666965365409851,-0.03816789388656616,0.37022483348846436,0.3108147978782654,-0.05399556830525398,0.37628474831581116,0.25717127323150635,-0.06666530668735504,0.34420788288116455,0.4607752561569214,-0.02935994602739811,0.32389533519744873,0.3527405261993408,-0.048842791467905045,0.32038581371307373,0.2778105139732361,-0.0654972642660141,0.317391574382782,0.21214595437049866,-0.07790925353765488,0.3275720179080963,0.49081215262413025,-0.04237597435712814,0.28902381658554077,0.40298280119895935,-0.06133079528808594,0.27151259779930115,0.340053915977478,-0.07580900192260742,0.2585987448692322,0.2813318967819214,-0.0861198753118515,0.3197867274284363,0.542086124420166,-0.057310957461595535,0.28008270263671875,0.49592915177345276,-0.07545150816440582,0.2567640244960785,0.458292692899704,-0.08579857647418976,0.23626607656478882,0.4177638292312622,-0.09314872324466705
HELLO,0,4,0.3453345000743866,0.7133950591087341,4.050551751788589e-07,0.3852434754371643,0.6598969101905823,-0.015319045633077621,0.41585952043533325,0.5925052165985107,-0.03126014769077301,0.4448927640914917,0.5533781051635742,-0.049456752836704254,0.4687541723251343,0.5442401766777039,-0.06851185113191605,0.36700841784477234,0.45756226778030396,-0.018118461593985558,0.3660123944282532,0.3666902184486389,-0.03731318563222885,0.3699475824832916,0.3111150562763214,-0.052908532321453094,0.3757215440273285,0.2576075792312622,-0.06549882143735886,0.344234824180603,0.46111685037612915,-0.028707265853881836,0.324052095413208,0.3531480133533478,-0.04780880734324455,0.3204767107963562,0.2780938446521759,-0.06425134092569351,0.31724628806114197,0.21249815821647644,-0.07658954709768295,0.32772862911224365,0.4911523461341858,-0.04157249629497528,0.2891591787338257,0.4030913710594177,-0.060338232666254044,0.2716176509857178,0.3401484489440918,-0.07481077313423157,0.25853097438812256,0.2819148600101471,-0.08515540510416031,0.3198208212852478,0.5423330068588257,-0.05639447644352913,0.28024929761886597,0.49614179134368896,-0.07466907799243927,0.25671884417533875,0.4586392939090729,-0.08528610318899155,0.2358231246471405,0.41848963499069214,-0.09282416850328445
HELLO,0,5,0.3455793261528015,0.707664966583252,3.953312841531442e-07,0.3831145763397217,0.6554399132728577,-0.014695034362375736,0.41288861632347107,0.5888530015945435,-0.03035053238272667,0.44233885407447815,0.5483719110488892,-0.048104237765073776,0.4676465094089508,0.5367136001586914,-0.06669430434703827,0.36627110838890076,0.4557451009750366,-0.018099971115589142,0.3659871518611908,0.3631020784378052,-0.0364394411444664,0.3701467514038086,0.3082415461540222,-0.05099441483616829,0.3759014904499054,0.25716155767440796,-0.06245114654302597,0.3448401987552643,0.45759615302085876,-0.02827184461057186,0.32765406370162964,0.3464355766773224,-0.04517687112092972,0.3235916197299957,0.2737201452255249,-0.059707898646593094,0.3199217617511749,0.2111959457397461,-0.07076653093099594,0.32886803150177,0.48489487171173096,-0.04058762267231941,0.296440452337265,0.3916173577308655,-0.057334866374731064,0.27957528829574585,0.33043134212493896,-0.07053441554307938,0.2663450241088867,0.2755392789840698,-0.08030407875776291,0.3194255232810974,0.5346987843513489,-0.054756954312324524,0.28361910581588745,0.4864380955696106,-0.07161175459623337,0.26096659898757935,0.45246362686157227,-0.08081161975860596,0.24000927805900574,0.4182623624801636,-0.08733639866113663
HELLO,0,6,0.3458259701728821,0.7066284418106079,3.871706155678112e-07,0.38307762145996094,0.653738796710968,-0.014038080349564552,0.4122292697429657,0.5882527828216553,-0.029614469036459923,0.4414368271827698,0.5489506721496582,-0.04758497327566147,0.46793800592422485,0.536473274230957,-0.06642068922519684,0.3647879660129547,0.45428550243377686,-0.017167486250400543,0.36498919129371643,0.36226028203964233,-0.03544929251074791,0.36959725618362427,0.3080414831638336,-0.05017198622226715,0.37550970911979675,0.2571348249912262,-0.061789873987436295,0.3434973955154419,0.45627766847610474,-0.027832156047225,0.3266673684120178,0.34710556268692017,-0.044405996799468994,0.3232702314853668,0.27495530247688293,-0.058897122740745544,0.3198888301849365,0.2131308615207672,-0.07008565217256546,0.3276073634624481,0.4843825697898865,-0.040675561875104904,0.29484978318214417,0.3920745849609375,-0.05699218064546585,0.27882707118988037,0.33104678988456726,-0.07017158716917038,0.2662089765071869,0.2763860821723938,-0.08009503781795502,0.3187117278575897,0.534920334815979,-0.05538402870297432,0.2831399142742157,0.4872867465019226,-0.07186796516180038,0.26089125871658325,0.4520706832408905,-0.08112773299217224,0.24013680219650269,0.4174847900867462,-0.08786626160144806
HELLO,0,7,0.34644851088523865,0.7064953446388245,3.92628919598792e-07,0.3833657205104828,0.6534150838851929,-0.013586833141744137,0.41202324628829956,0.5876748561859131,-0.029152950271964073,0.4411754310131073,0.5492302179336548,-0.04720064997673035,0.46883606910705566,0.5373120903968811,-0.06610926240682602,0.36599165201187134,0.4540274143218994,-0.016973812133073807,0.36665478348731995,0.36134225130081177,-0.035279616713523865,0.3712455928325653,0.30709826946258545,-0.04997450113296509,0.3770255148410797,0.2560243606567383,-0.06167091429233551,0.3441373109817505,0.45605626702308655,-0.028148088604211807,0.3271369934082031,0.3465038537979126,-0.04493400454521179,0.32346004247665405,0.27447256445884705,-0.0595901682972908,0.31978923082351685,0.21287018060684204,-0.07094706594944,0.32806721329689026,0.4845145046710968,-0.04147402197122574,0.29529130458831787,0.392328143119812,-0.05815775692462921,0.2787643373012543,0.33105528354644775,-0.07161527127027512,0.2656506896018982,0.2758917808532715,-0.08174754679203033,0.3194160759449005,0.5355940461158752,-0.05659438669681549,0.2840438485145569,0.4878072440624237,-0.07349912822246552,0.2619359493255615,0.45262011885643005,-0.08294756710529327,0.24120239913463593,0.4177510142326355,-0.08983547240495682
HELLO,0,8,0.3247275650501251,0.7204114198684692,4.192623634935444e-07,0.3648681938648224,0.6628190875053406,-0.006294161546975374,0.396253764629364,0.5863872170448303,-0.015436835587024689,0.4263067841529846,0.5444589853286743,-0.02828344888985157,0.45142629742622375,0.5281014442443848,-0.039979975670576096,0.34653839468955994,0.4592607617378235,-0.0029432098381221294,0.35383161902427673,0.35670411586761475,-0.014609504491090775,0.35946744680404663,0.2937313914299011,-0.02512112259864807,0.36617761850357056,0.2422580122947693,-0.03387467563152313,0.32573574781417847,0.47159647941589355,-0.015862444415688515,0.31002315878868103,0.3496549129486084,-0.030637947842478752,0.3133019804954529,0.26851585507392883,-0.04454851895570755,0.3181176781654358,0.20982110500335693,-0.05488426238298416,0.3140072524547577,0.5053271055221558,-0.030221177265048027,0.3221474289894104,0.40131986141204834,-0.052141088992357254,0.35023966431617737,0.39010727405548096,-0.06245958060026169,0.36797595024108887,0.3957001268863678,-0.06627188622951508,0.3149949908256531,0.552646279335022,-0.045138727873563766,0.34314417839050293,0.4837644696235657,-0.06455466151237488,0.3702941834926605,0.4760305881500244,-0.06955745816230774,0.38679298758506775,0.48166754841804504,-0.07070931792259216
HELLO,0,9,0.3163057863712311,0.7089727520942688,-7.732559481610224e-08,0.35922834277153015,0.6458253264427185,0.017293058335781097,0.38892996311187744,0.5766926407814026,0.022916851565241814,0.4171616733074188,0.5449028015136719,0.020130084827542305,0.4458664655685425,0.52248615026474,0.016504500061273575,0.3475915491580963,0.4567141532897949,0.039515312761068344,0.3498817980289459,0.37989598512649536,0.033946096897125244,0.35103440284729004,0.3473142981529236,0.023869136348366737,0.34785160422325134,0.327800989151001,0.01632033661007881,0.33731192350387573,0.45196616649627686,0.018663471564650536,0.3288509249687195,0.3553089499473572,0.014340532012283802,0.32002633810043335,0.2971643805503845,0.005129299126565456,0.3071977198123932,0.25821027159690857,-0.0021083836909383535,0.3282366394996643,0.45872819423675537,-0.0049256025813519955,0.32218289375305176,0.3609698712825775,-0.00993188563734293,0.31285274028778076,0.30027979612350464,-0.014514118432998657,0.3019772171974182,0.2562779188156128,-0.018457848578691483,0.3240213990211487,0.47514015436172485,-0.028857208788394928,0.32353463768959045,0.3928801715373993,-0.035825178027153015,0.317207396030426,0.3332189917564392,-0.03787727653980255,0.3083350658416748,0.28382188081741333,-0.039479177445173264
