gesture,sequence,frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
PLEASE,0,0,0.5584157109260559,0.9376315474510193,2.0175502868369222e-07,0.5596981644630432,0.8538129925727844,-0.002502226736396551,0.5484625697135925,0.7765498161315918,-0.006779071409255266,0.5364123582839966,0.7162348031997681,-0.011167677119374275,0.5295482277870178,0.6722745895385742,-0.015778720378875732,0.49442505836486816,0.7842257022857666,-0.0055376142263412476,0.4567994773387909,0.7465512752532959,-0.010866624303162098,0.43507587909698486,0.7328138947486877,-0.016120873391628265,0.4171362519264221,0.7248653769493103,-0.01980735920369625,0.4766940176486969,0.8209086060523987,-0.008967125788331032,0.435994416475296,0.7749063372612,-0.012231544591486454,0.41079339385032654,0.751154899597168,-0.01680268533527851,0.3907078504562378,0.7345232367515564,-0.020743845030665398,0.46521511673927307,0.8623687028884888,-0.012386695481836796,0.42826950550079346,0.8174354434013367,-0.014529391191899776,0.4060448408126831,0.7914292812347412,-0.017856862396001816,0.3883673846721649,0.7724463939666748,-0.021122051402926445,0.4592388868331909,0.9054168462753296,-0.01593392714858055,0.42875105142593384,0.8669503927230835,-0.017824972048401833,0.4106239080429077,0.8469516634941101,-0.017675386741757393,0.3954828381538391,0.8296199440956116,-0.017451850697398186
PLEASE,0,1,0.5582380294799805,0.9374731183052063,2.065047368660089e-07,0.5596048831939697,0.8530943989753723,-0.002323969965800643,0.5484927296638489,0.7754825353622437,-0.00647303881123662,0.5364644527435303,0.715121328830719,-0.010687742382287979,0.5295186042785645,0.6716790199279785,-0.015120432712137699,0.4946870505809784,0.7843005657196045,-0.005380173213779926,0.4571288824081421,0.7467155456542969,-0.010263815522193909,0.4356924593448639,0.7330547571182251,-0.015209331177175045,0.41794803738594055,0.7246959805488586,-0.018747910857200623,0.47693178057670593,0.8215095400810242,-0.008722508326172829,0.43618321418762207,0.7756932973861694,-0.011723309755325317,0.41092801094055176,0.7515350580215454,-0.016264624893665314,0.3908942639827728,0.734326183795929,-0.02021631971001625,0.46548452973365784,0.8631947636604309,-0.011989501304924488,0.4286087155342102,0.8183437585830688,-0.0139518016949296,0.4062211215496063,0.792340099811554,-0.017444312572479248,0.38842421770095825,0.7733355164527893,-0.02085568942129612,0.4596489667892456,0.9060589075088501,-0.015334763564169407,0.4292394518852234,0.867576539516449,-0.017106903716921806,0.41112804412841797,0.8477479815483093,-0.01702663116157055,0.3959384560585022,0.8305291533470154,-0.016882946714758873
PLEASE,0,2,0.5613268613815308,0.9366397261619568,2.1249152837299334e-07,0.5622611045837402,0.8527543544769287,-0.0014638009015470743,0.5514163970947266,0.7740453481674194,-0.0053571066819131374,0.5407360792160034,0.7127982974052429,-0.00941966287791729,0.5348940491676331,0.6681446433067322,-0.013712032698094845,0.49798330664634705,0.7830012440681458,-0.004011645447462797,0.4603918194770813,0.7454854846000671,-0.008010976947844028,0.4391675889492035,0.7312200665473938,-0.012573513202369213,0.4221753180027008,0.722183108329773,-0.015841221436858177,0.48020729422569275,0.8198904395103455,-0.007479127962142229,0.4396871328353882,0.7731397747993469,-0.00942084938287735,0.4143114387989044,0.747794508934021,-0.01353584136813879,0.3947107195854187,0.7297093868255615,-0.017374569550156593,0.4684888422489166,0.8613696098327637,-0.010823703370988369,0.4317231774330139,0.8145013451576233,-0.011684965342283249,0.40979570150375366,0.7882402539253235,-0.014852942898869514,0.3928157687187195,0.7694186568260193,-0.018297746777534485,0.46216240525245667,0.9042519927024841,-0.014186851680278778,0.43186450004577637,0.8651537299156189,-0.015113630332052708,0.4139196276664734,0.8450483083724976,-0.014668452553451061,0.3987347483634949,0.8279315233230591,-0.014431977644562721
PLEASE,0,3,0.5611087679862976,0.9355210065841675,2.263638378963151e-07,0.5629587173461914,0.8519167900085449,-0.002814172999933362,0.5521786212921143,0.7735821008682251,-0.0073849717155098915,0.5410983562469482,0.7127241492271423,-0.01182662881910801,0.5342235565185547,0.6696630120277405,-0.01642772927880287,0.4989180862903595,0.784850001335144,-0.007566210813820362,0.46036821603775024,0.746087908744812,-0.012852231971919537,0.4389122724533081,0.7310316562652588,-0.01760983094573021,0.42182138562202454,0.7214162945747375,-0.020794004201889038,0.48078909516334534,0.8217747807502747,-0.010602254420518875,0.4391460120677948,0.7742277383804321,-0.013799909502267838,0.4139397442340851,0.7482348680496216,-0.017822515219449997,0.39468881487846375,0.7292096018791199,-0.021275293081998825,0.4686267375946045,0.8629931211471558,-0.013483873568475246,0.431368887424469,0.8166308999061584,-0.015208357013761997,0.40951597690582275,0.7892675399780273,-0.018023625016212463,0.3927532434463501,0.7687270641326904,-0.02091461792588234,0.46197211742401123,0.9052937626838684,-0.016500089317560196,0.4315321743488312,0.8652892112731934,-0.01770630292594433,0.41388916969299316,0.8448843955993652,-0.016940731555223465,0.39954397082328796,0.8273369669914246,-0.016291525214910507
PLEASE,0,4,0.5610805749893188,0.9362181425094604,2.256590079241505e-07,0.5630977153778076,0.8526480197906494,-0.002638519275933504,0.5521437525749207,0.7734346389770508,-0.006913740187883377,0.5408582091331482,0.7122622728347778,-0.011021983809769154,0.5343202948570251,0.6692785024642944,-0.01526084914803505,0.4990580976009369,0.7849894762039185,-0.006993087008595467,0.460722416639328,0.7463599443435669,-0.011834562756121159,0.43935954570770264,0.7311723232269287,-0.01636751927435398,0.42238712310791016,0.7212420105934143,-0.01944136992096901,0.48093149065971375,0.8219525814056396,-0.009897721000015736,0.43935829401016235,0.7747539281845093,-0.012735988013446331,0.4141204357147217,0.7489002346992493,-0.016631074249744415,0.3948579430580139,0.7299450635910034,-0.020004816353321075,0.4686797261238098,0.8630290031433105,-0.012615921907126904,0.4315156936645508,0.8170456886291504,-0.013952106237411499,0.4096747934818268,0.7900546789169312,-0.0166593287140131,0.392929345369339,0.7699516415596008,-0.019511135295033455,0.46194028854370117,0.9051333069801331,-0.015469390898942947,0.4317723214626312,0.8652641773223877,-0.01631130464375019,0.41419169306755066,0.8450219631195068,-0.015446210280060768,0.3998526930809021,0.8276358246803284,-0.014756400138139725
PLEASE,0,5,0.5576214790344238,0.9369844794273376,2.401197320978099e-07,0.5609714388847351,0.8534250259399414,-0.0029718568548560143,0.551351010799408,0.7746704816818237,-0.007892973721027374,0.5403149127960205,0.7140008211135864,-0.012445833534002304,0.5336500406265259,0.6710246801376343,-0.017055140808224678,0.4978800415992737,0.7844662666320801,-0.008497675880789757,0.4594852924346924,0.7432647347450256,-0.013404064811766148,0.4386078417301178,0.7283011674880981,-0.01753116212785244,0.4224129319190979,0.7197405099868774,-0.02006366103887558,0.4792252779006958,0.8217347860336304,-0.011031962931156158,0.437309205532074,0.7711231112480164,-0.013585180975496769,0.4124586284160614,0.7453203797340393,-0.01661534048616886,0.3940768837928772,0.7277404069900513,-0.01926027052104473,0.4665059447288513,0.8630302548408508,-0.013306770473718643,0.42905867099761963,0.813892662525177,-0.014309102669358253,0.4071067273616791,0.7871382832527161,-0.016358261927962303,0.3908727467060089,0.7680915594100952,-0.01870802231132984,0.45921459794044495,0.9054375886917114,-0.015674984082579613,0.42859935760498047,0.8643897175788879,-0.016124580055475235,0.41129329800605774,0.8438088297843933,-0.014717400074005127,0.3974306583404541,0.8263079524040222,-0.013574974611401558
PLEASE,0,6,0.553939163684845,0.9373580813407898,2.3592613729306322e-07,0.5579689741134644,0.8529258966445923,-0.002834392711520195,0.5483662486076355,0.7755909562110901,-0.007299927994608879,0.5372599363327026,0.7145894169807434,-0.011647924780845642,0.5301668047904968,0.6702778935432434,-0.016076765954494476,0.4927634000778198,0.7824189066886902,-0.005860986188054085,0.45546776056289673,0.7418147325515747,-0.010623965412378311,0.4355211555957794,0.7278717756271362,-0.015305845998227596,0.4198886454105377,0.7207646369934082,-0.018339475616812706,0.4738534092903137,0.8194570541381836,-0.008555034175515175,0.4336368143558502,0.7697110176086426,-0.010527894832193851,0.40969839692115784,0.7436589002609253,-0.013939494267106056,0.3916666507720947,0.725635290145874,-0.017067085951566696,0.46139830350875854,0.8612902164459229,-0.011287224479019642,0.42522895336151123,0.8125243186950684,-0.012276746332645416,0.4040367305278778,0.7851380109786987,-0.01477014645934105,0.3880953788757324,0.7651264667510986,-0.01747988723218441,0.45456230640411377,0.9041358828544617,-0.014156133867800236,0.4245296120643616,0.8631867170333862,-0.014845223166048527,0.407365083694458,0.842257559299469,-0.013762184418737888,0.393479585647583,0.8242408633232117,-0.01288325060158968
PLEASE,0,7,0.5542252063751221,0.9357743263244629,2.1342437150906335e-07,0.5564199090003967,0.8507221937179565,-0.0017215003026649356,0.5479568243026733,0.7733309268951416,-0.005835860967636108,0.5378963351249695,0.711793839931488,-0.01006066333502531,0.5306100845336914,0.6678093075752258,-0.014495514333248138,0.49216729402542114,0.7818571329116821,-0.004324635956436396,0.455117791891098,0.7419531345367432,-0.008469481952488422,0.43511492013931274,0.728156328201294,-0.013029980473220348,0.41892433166503906,0.7204062938690186,-0.016224103048443794,0.47393009066581726,0.8184366226196289,-0.007538191042840481,0.4342743754386902,0.7700588703155518,-0.009519699960947037,0.41005539894104004,0.7448036670684814,-0.013514669612050056,0.3913387358188629,0.7272523045539856,-0.017246391624212265,0.4623333811759949,0.8597798943519592,-0.010689910501241684,0.42625337839126587,0.8126914501190186,-0.01181273628026247,0.40515613555908203,0.7859794497489929,-0.014965913258492947,0.38875430822372437,0.7667863965034485,-0.018292846158146858,0.4561826288700104,0.9019885659217834,-0.013844935223460197,0.4259474575519562,0.8619455695152283,-0.014807458966970444,0.4083535671234131,0.8419421315193176,-0.014250880107283592,0.39356908202171326,0.8249326348304749,-0.013898150064051151
PLEASE,0,8,0.5476621985435486,0.9338073134422302,2.3501559098804137e-07,0.5537139773368835,0.848577618598938,-0.003075179411098361,0.5461112856864929,0.7697563171386719,-0.00788369495421648,0.5365285873413086,0.708580732345581,-0.01248643547296524,0.5296692252159119,0.6653077602386475,-0.01716754212975502,0.49141016602516174,0.7759668827056885,-0.006926510948687792,0.45573630928993225,0.735968828201294,-0.011632063426077366,0.43687349557876587,0.7214738726615906,-0.016092410311102867,0.4227426052093506,0.7129321098327637,-0.018989322707057,0.47174349427223206,0.812725305557251,-0.009420780465006828,0.43226486444473267,0.7623091340065002,-0.011572401039302349,0.40904486179351807,0.7346705198287964,-0.014861028641462326,0.3923681974411011,0.7142835855484009,-0.01793244294822216,0.4585683047771454,0.8538627624511719,-0.011902744881808758,0.42272600531578064,0.8028009533882141,-0.013235907070338726,0.4018964171409607,0.7750178575515747,-0.015815643593668938,0.38679051399230957,0.7541713118553162,-0.018602585420012474,0.45110344886779785,0.8957728743553162,-0.014481624588370323,0.42145973443984985,0.8544366359710693,-0.01574661023914814,0.4041142463684082,0.833404004573822,-0.015108187682926655,0.3899569809436798,0.8148806095123291,-0.014544283039867878
PLEASE,0,9,0.5482868552207947,0.9333657026290894,2.1714495801461453e-07,0.5531362295150757,0.848057210445404,-0.002987813437357545,0.5457510352134705,0.7688717842102051,-0.007585492450743914,0.5359857082366943,0.707810640335083,-0.011931377463042736,0.5292554497718811,0.6642229557037354,-0.016332723200321198,0.49068915843963623,0.7763605117797852,-0.006868008524179459,0.45368751883506775,0.7346504330635071,-0.01157495379447937,0.4348052740097046,0.7195698618888855,-0.016025299206376076,0.4209741950035095,0.7109664678573608,-0.01897251047194004,0.4712792932987213,0.813164234161377,-0.009392494335770607,0.4319674074649811,0.7620946764945984,-0.011669115163385868,0.4091661870479584,0.7348362803459167,-0.01530466042459011,0.3926074802875519,0.715377151966095,-0.018659470602869987,0.4582991600036621,0.8539232015609741,-0.011847451329231262,0.42261025309562683,0.8035174012184143,-0.013175588101148605,0.402255117893219,0.7750990986824036,-0.016069157049059868,0.3871660828590393,0.7540624737739563,-0.019161473959684372,0.4510567784309387,0.8956698775291443,-0.014363850466907024,0.4212060272693634,0.8538852334022522,-0.015610079281032085,0.40419137477874756,0.8329516649246216,-0.015040441416203976,0.39035478234291077,0.8148107528686523,-0.014563696458935738
